image_id,annotator,age,previous_age,uncertain,is_issue,timestamp,comments,unusable,cruise,station_nr,individual_id
24738587.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T11:06:16.402454+00:00,,FALSE,TTH1-2025,26,4
24616754.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T11:06:28.055969+00:00,,FALSE,INOV-2024,5,7
24803557.jpg,petrun,4,4,FALSE,TRUE,2026-05-12T11:06:33.156163+00:00,,FALSE,A4-2025,112,3
24133893.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T11:06:39.835960+00:00,,FALSE,B3-2024,163,14
24755839.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T11:06:52.439562+00:00,,FALSE,TTH1-2025,83,2
23924962.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T11:06:59.972040+00:00,,FALSE,EF91-2024,1,14
24526302.jpg,petrun,4,5,TRUE,TRUE,2026-05-12T11:08:07.916538+00:00,,FALSE,TTH1-2024,80,4
23847994.jpg,petrun,4,4,FALSE,TRUE,2026-05-12T11:08:15.686613+00:00,,FALSE,EF91-2023,36,20
24432361.jpg,petrun,5,5,FALSE,FALSE,2026-05-12T11:08:28.977853+00:00,,FALSE,AJUN-2024,13,17
23953015.jpg,petrun,11,11,FALSE,TRUE,2026-05-12T11:09:16.693460+00:00,,FALSE,TB1-2024,4,1
24560474.jpg,petrun,4,5,TRUE,TRUE,2026-05-12T11:09:55.840071+00:00,,FALSE,TTH1-2024,139,6
24634952.jpg,petrun,10,10,FALSE,TRUE,2026-05-12T11:10:29.003220+00:00,,FALSE,ODES-2024,1,9
24552964.jpg,petrun,2,2,FALSE,TRUE,2026-05-12T11:10:42.554318+00:00,,FALSE,TB2-2024,143,14
24127295.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T11:10:48.513613+00:00,,FALSE,B3-2024,149,3
24014148.jpg,petrun,4,4,FALSE,FALSE,2026-05-12T11:10:56.330496+00:00,,FALSE,A3-2024,75,2
23928960.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T11:11:03.206006+00:00,,FALSE,EF25-2024,5,4
23256371.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T11:11:09.127494+00:00,,FALSE,B3-2023,82,6
23924964.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T11:11:15.059806+00:00,,FALSE,EF91-2024,1,16
24882154.jpg,petrun,6,5,FALSE,TRUE,2026-05-12T11:12:32.835584+00:00,,FALSE,A4-2025,155,5
24600956.jpg,petrun,14,11,TRUE,TRUE,2026-05-12T11:14:14.108274+00:00,,FALSE,NNOV-2024,14,7
24888412.jpg,petrun,5,5,FALSE,FALSE,2026-05-12T11:14:23.840030+00:00,,FALSE,A4-2025,170,1
24635071.jpg,petrun,2,3,FALSE,TRUE,2026-05-12T11:14:33.005741+00:00,,FALSE,ODES-2024,2,9
23844933.jpg,petrun,4,4,TRUE,TRUE,2026-05-12T11:15:18.975815+00:00,,FALSE,EF91-2023,29,5
24776290.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T11:46:20.706978+00:00,,FALSE,A4-2025,52,4
24713877.jpg,petrun,1,1,FALSE,TRUE,2026-05-12T11:46:29.811044+00:00,,FALSE,TB1-2025,52,4
24359969.jpg,petrun,4,4,FALSE,FALSE,2026-05-12T11:46:40.697155+00:00,,FALSE,R1JUN-2024,1,11
24578776.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T11:47:20.293666+00:00,,FALSE,A12-2024,472,2
24557162.jpg,petrun,7,5,FALSE,TRUE,2026-05-12T11:47:35.916742+00:00,,FALSE,TTH1-2024,127,2
23956444.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T11:47:59.365701+00:00,,FALSE,TB1-2024,10,16
24900667.jpg,petrun,3,2,TRUE,TRUE,2026-05-12T11:48:12.977462+00:00,,FALSE,A4-2025,200,4
24715899.jpg,petrun,10,10,FALSE,FALSE,2026-05-12T11:48:38.602813+00:00,,FALSE,TB1-2025,56,4
23948336.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T11:53:06.851843+00:00,"Likely wrong otolith on the slide, age in db is more likely to be correct while this slide is likely not the correct one for this fish. I have to find the original and check.",TRUE,R1FEB-2024,22,9
24636093.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T11:53:24.140832+00:00,,FALSE,ODES-2024,11,11
24918578.jpg,petrun,3,2,FALSE,TRUE,2026-05-12T11:53:36.208166+00:00,,FALSE,Þ1-2025,36,3
24749040.jpg,petrun,4,4,FALSE,FALSE,2026-05-12T11:53:42.963219+00:00,,FALSE,TTH1-2025,61,4
23256404.jpg,petrun,5,4,TRUE,TRUE,2026-05-12T13:23:52.213204+00:00,,FALSE,B3-2023,82,22
24256063.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T13:25:57.681285+00:00,,FALSE,R1APR-2024,3,8
24044051.jpg,petrun,2,2,FALSE,TRUE,2026-05-12T13:26:02.913173+00:00,,FALSE,A3-2024,103,5
24336885.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T13:26:18.335810+00:00,,FALSE,EF25-2024,59,10
24614849.jpg,petrun,4,5,FALSE,TRUE,2026-05-12T13:26:26.305825+00:00,,FALSE,ASEP-2024,20,9
24371550.jpg,petrun,3,3,TRUE,TRUE,2026-05-12T13:26:46.598163+00:00,,FALSE,B11-2024,418,5
24319742.jpg,petrun,6,5,FALSE,TRUE,2026-05-12T13:26:58.043688+00:00,,FALSE,R1MAI-2024,76,19
24891833.jpg,petrun,1,1,FALSE,TRUE,2026-05-12T13:27:26.301485+00:00,,FALSE,A4-2025,178,2
23990318.jpg,petrun,9,15,FALSE,TRUE,2026-05-12T13:27:50.161558+00:00,,FALSE,TB1-2024,85,14
24374590.jpg,petrun,2,3,FALSE,TRUE,2026-05-12T13:27:58.774241+00:00,,FALSE,B11-2024,426,3
24394539.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T13:28:29.160876+00:00,,FALSE,B11-2024,471,5
24879346.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T13:28:38.955227+00:00,,FALSE,A4-2025,149,14
24545792.jpg,petrun,4,5,FALSE,TRUE,2026-05-12T13:28:49.810902+00:00,,FALSE,OSEP-2024,6,2
24803559.jpg,petrun,4,4,TRUE,FALSE,2026-05-12T13:29:19.431801+00:00,,FALSE,A4-2025,112,5
23905600.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T13:29:29.467696+00:00,,FALSE,EF66-2024,17,7
24871748.jpg,petrun,4,4,FALSE,TRUE,2026-05-12T13:29:38.494982+00:00,,FALSE,A4-2025,132,6
23254824.jpg,petrun,4,3,FALSE,TRUE,2026-05-12T13:29:51.395522+00:00,,FALSE,B3-2023,79,5
24560686.jpg,petrun,5,5,TRUE,FALSE,2026-05-12T13:30:21.831305+00:00,,FALSE,TTH1-2024,140,1
24314531.jpg,petrun,5,4,FALSE,TRUE,2026-05-12T13:30:36.852965+00:00,,FALSE,R1MAI-2024,28,8
24085486.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T13:30:44.990587+00:00,,FALSE,TG1-2024,92,1
24379584.jpg,petrun,5,5,FALSE,FALSE,2026-05-12T13:30:55.228706+00:00,,FALSE,B11-2024,437,4
24001843.jpg,petrun,4,5,TRUE,TRUE,2026-05-12T13:31:19.774036+00:00,,FALSE,A3-2024,46,1
24891376.jpg,petrun,1,1,FALSE,TRUE,2026-05-12T13:31:37.894666+00:00,,FALSE,A4-2025,177,4
24774273.jpg,petrun,5,5,TRUE,TRUE,2026-05-12T13:32:13.316383+00:00,,FALSE,A4-2025,46,3
24039904.jpg,petrun,5,5,FALSE,FALSE,2026-05-12T13:32:20.302749+00:00,,FALSE,B3-2024,127,1
24767255.jpg,petrun,4,4,TRUE,TRUE,2026-05-12T13:32:48.090905+00:00,,FALSE,A4-2025,28,1
24038788.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T13:33:01.413789+00:00,,FALSE,B3-2024,124,7
24898964.jpg,petrun,4,3,FALSE,TRUE,2026-05-12T13:33:20.945061+00:00,,FALSE,A4-2025,195,4
23255354.jpg,petrun,3,4,FALSE,FALSE,2026-05-12T13:33:26.353022+00:00,,FALSE,B3-2023,80,25
24772712.jpg,petrun,10,10,FALSE,FALSE,2026-05-12T13:33:55.201881+00:00,,FALSE,A4-2025,41,4
24420228.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T13:34:06.021005+00:00,,FALSE,IJUL-2024,3,11
24073429.jpg,petrun,4,4,FALSE,TRUE,2026-05-12T13:34:11.365458+00:00,,FALSE,TG1-2024,57,3
24825084.jpg,petrun,4,4,FALSE,TRUE,2026-05-12T13:35:06.518139+00:00,,FALSE,TB1-2025,130,3
24803157.jpg,petrun,1,1,FALSE,TRUE,2026-05-12T13:35:11.536043+00:00,,FALSE,A4-2025,111,7
24409090.jpg,petrun,4,4,FALSE,TRUE,2026-05-12T13:35:25.390486+00:00,,FALSE,R1JUL-2024,14,6
24001172.jpg,petrun,4,5,FALSE,TRUE,2026-05-12T13:35:36.537284+00:00,,FALSE,A3-2024,43,1
23849946.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T13:35:45.955914+00:00,,FALSE,EF25-2023,112,3
24420408.jpg,petrun,4,5,FALSE,TRUE,2026-05-12T13:35:54.722559+00:00,,FALSE,IAGU-2024,1,14
24634552.jpg,petrun,5,5,TRUE,TRUE,2026-05-12T13:36:57.467210+00:00,,FALSE,R1NOV-2024,22,7
24545809.jpg,petrun,4,5,FALSE,TRUE,2026-05-12T13:37:07.304652+00:00,,FALSE,OSEP-2024,6,11
24699747.jpg,petrun,1,1,FALSE,TRUE,2026-05-12T13:37:13.855184+00:00,,FALSE,TB1-2025,12,1
24885887.jpg,petrun,2,2,FALSE,TRUE,2026-05-12T13:37:19.294671+00:00,,FALSE,A4-2025,164,8
24385908.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T13:37:27.877346+00:00,,FALSE,B11-2024,451,3
23989851.jpg,petrun,9,10,FALSE,TRUE,2026-05-12T13:37:51.108251+00:00,,FALSE,TB1-2024,84,12
24526668.jpg,petrun,4,4,FALSE,TRUE,2026-05-12T13:37:59.384227+00:00,,FALSE,TTH1-2024,81,6
24874026.jpg,petrun,5,5,TRUE,TRUE,2026-05-12T13:39:19.987586+00:00,,FALSE,A4-2025,137,2
23311679.jpg,petrun,12,12,TRUE,TRUE,2026-05-12T13:39:48.532858+00:00,,FALSE,A4-2023,42,4
24120451.jpg,petrun,4,4,FALSE,TRUE,2026-05-12T13:39:55.838229+00:00,,FALSE,B3-2024,133,14
24383950.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T13:40:05.586558+00:00,,FALSE,B11-2024,447,5
24525828.jpg,petrun,3,3,TRUE,TRUE,2026-05-12T13:40:20.379561+00:00,,FALSE,TTH1-2024,78,3
24865650.jpg,petrun,2,2,FALSE,TRUE,2026-05-12T13:40:27.210666+00:00,,FALSE,A4-2025,120,5
24559992.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T13:40:39.998269+00:00,,FALSE,TTH1-2024,137,4
24432311.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T13:40:51.171636+00:00,,FALSE,AJUN-2024,13,6
23709647.jpg,petrun,3,3,FALSE,TRUE,2026-05-12T13:41:18.194422+00:00,,FALSE,EF114-2023,10,6
23905063.jpg,petrun,5,5,FALSE,FALSE,2026-05-12T13:41:29.216490+00:00,,FALSE,EF66-2024,15,16
24714625.jpg,petrun,9,10,FALSE,TRUE,2026-05-12T13:41:58.210111+00:00,,FALSE,TB1-2025,53,8
24559003.jpg,petrun,5,5,FALSE,FALSE,2026-05-12T13:42:06.503142+00:00,,FALSE,TTH1-2024,133,3
24039581.jpg,petrun,4,4,FALSE,FALSE,2026-05-12T13:42:12.881167+00:00,,FALSE,B3-2024,126,4
24383272.jpg,petrun,5,5,FALSE,FALSE,2026-05-12T13:43:10.430988+00:00,,FALSE,B11-2024,446,4
24315530.jpg,petrun,10,10,TRUE,TRUE,2026-05-12T13:44:21.961600+00:00,,FALSE,R1MAI-2024,38,11
24015199.jpg,petrun,3,3,FALSE,FALSE,2026-05-12T13:44:28.518288+00:00,,FALSE,A3-2024,77,2
23616718.jpg,petrun,4,4,TRUE,TRUE,2026-05-12T13:44:39.820508+00:00,,FALSE,EF22-2023,31,3
24039095.jpg,petrun,3,3,FALSE,TRUE,2026-05-12T13:44:47.201736+00:00,,FALSE,B3-2024,125,5
24320411.jpg,petrun,9,10,FALSE,TRUE,2026-05-12T13:45:05.455604+00:00,,FALSE,R1MAI-2024,83,9
24323316.jpg,petrun,9,11,TRUE,TRUE,2026-05-12T13:45:38.228538+00:00,,FALSE,OMAI-2024,17,16
24377760.jpg,petrun,3,4,FALSE,TRUE,2026-05-12T13:45:47.655748+00:00,,FALSE,B11-2024,433,5
24043353.jpg,petrun,4,4,TRUE,FALSE,2026-05-12T13:46:01.621694+00:00,,FALSE,A3-2024,100,1
24878520.jpg,petrun,6,5,TRUE,FALSE,2026-05-12T13:46:24.616874+00:00,,FALSE,A4-2025,146,4
23703199.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T13:46:45.944305+00:00,,FALSE,EF25-2023,103,6
23946323.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T13:47:13.632064+00:00,,FALSE,R1FEB-2024,5,14
24071915.jpg,petrun,3,3,FALSE,TRUE,2026-05-12T13:48:22.638055+00:00,,FALSE,TG1-2024,53,1
24323311.jpg,petrun,8,11,FALSE,TRUE,2026-05-12T14:01:47.925367+00:00,,FALSE,OMAI-2024,17,11
23255337.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:02:03.576779+00:00,,FALSE,B3-2023,80,14
24362460.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:02:27.161553+00:00,,FALSE,OJUN-2024,2,17
24359961.jpg,petrun,5,5,FALSE,FALSE,2026-05-12T14:02:36.057696+00:00,,FALSE,R1JUN-2024,1,3
24431007.jpg,petrun,4,5,TRUE,TRUE,2026-05-12T14:04:16.050715+00:00,,FALSE,AJUN-2024,1,15
24911669.jpg,petrun,11,10,TRUE,FALSE,2026-05-12T14:05:06.242121+00:00,,FALSE,Þ1-2025,18,1
24320404.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:05:14.783056+00:00,,FALSE,R1MAI-2024,83,2
24046689.jpg,petrun,4,4,FALSE,TRUE,2026-05-12T14:05:21.296404+00:00,,FALSE,A3-2024,112,1
24633110.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:05:57.301760+00:00,,FALSE,R1NOV-2024,9,9
24879562.jpg,petrun,4,4,FALSE,TRUE,2026-05-12T14:06:05.312694+00:00,,FALSE,A4-2025,150,10
24643511.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:15:42.714914+00:00,,FALSE,ANOV-2024,6,9
24833439.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:15:53.278488+00:00,,FALSE,TB1-2025,153,5
24163853.jpg,petrun,4,4,FALSE,TRUE,2026-05-12T14:16:01.150687+00:00,,FALSE,TG1-2024,94,4
24323420.jpg,petrun,9,14,TRUE,TRUE,2026-05-12T14:16:38.271981+00:00,,FALSE,OMAI-2024,17,20
24254135.jpg,petrun,6,5,TRUE,TRUE,2026-05-12T14:16:52.064682+00:00,,FALSE,IMAR-2024,1,12
24419883.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:17:03.550725+00:00,,FALSE,IJUN-2024,19,17
24814904.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:17:11.073258+00:00,,FALSE,TB1-2025,104,1
24778793.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:17:50.101252+00:00,,FALSE,A4-2025,59,5
24499740.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:18:19.663240+00:00,,FALSE,TB2-2024,96,1
24902459.jpg,petrun,3,3,FALSE,TRUE,2026-05-12T14:18:25.688289+00:00,,FALSE,A4-2025,205,5
24428254.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:18:35.369600+00:00,,FALSE,AMAI-2024,5,13
24428138.jpg,petrun,9,10,TRUE,TRUE,2026-05-12T14:20:05.359126+00:00,Very difficult to see age on the image,FALSE,AMAI-2024,4,17
24528069.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:20:28.254206+00:00,,FALSE,TTH1-2024,86,3
23949445.jpg,petrun,10,10,FALSE,TRUE,2026-05-12T14:21:28.306304+00:00,,FALSE,OFEB-2024,6,6
24897930.jpg,petrun,4,5,TRUE,TRUE,2026-05-12T14:21:54.070351+00:00,,FALSE,A4-2025,192,11
24781432.jpg,petrun,3,3,FALSE,TRUE,2026-05-12T14:22:01.827372+00:00,,FALSE,A4-2025,65,2
24170212.jpg,petrun,10,10,FALSE,TRUE,2026-05-12T14:22:22.739112+00:00,,FALSE,TG1-2024,122,3
23894829.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:22:31.338336+00:00,,FALSE,ADES-2023,13,6
24038004.jpg,petrun,4,4,FALSE,TRUE,2026-05-12T14:22:37.768997+00:00,,FALSE,B3-2024,122,6
24180235.jpg,petrun,0,10,FALSE,TRUE,2026-05-12T14:24:59.086311+00:00,Image too dirty to see anything,TRUE,NMAR-2024,1,11
24778346.jpg,petrun,4,5,FALSE,TRUE,2026-05-12T14:25:21.282646+00:00,,FALSE,A4-2025,58,4
24320301.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:25:31.644057+00:00,,FALSE,R1MAI-2024,82,19
24719439.jpg,petrun,1,1,FALSE,TRUE,2026-05-12T14:25:36.559801+00:00,,FALSE,TB1-2025,63,13
24600017.jpg,petrun,4,4,FALSE,TRUE,2026-05-12T14:26:09.037461+00:00,,FALSE,NNOV-2024,5,12
23894258.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:26:17.231270+00:00,,FALSE,ADES-2023,8,13
24427990.jpg,petrun,9,10,TRUE,TRUE,2026-05-12T14:27:43.040747+00:00,,FALSE,AMAI-2024,2,1
24359966.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:27:54.823684+00:00,,FALSE,R1JUN-2024,1,8
23258579.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:28:03.207998+00:00,,FALSE,B3-2023,88,3
24496181.jpg,petrun,6,5,TRUE,TRUE,2026-05-12T14:29:48.120418+00:00,,FALSE,TB2-2024,61,8
24731697.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:30:13.605619+00:00,,FALSE,TTH1-2025,2,1
23844943.jpg,petrun,4,4,FALSE,TRUE,2026-05-12T14:30:23.176298+00:00,,FALSE,EF91-2023,29,15
24866914.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:30:53.792416+00:00,,FALSE,A4-2025,122,2
24773183.jpg,petrun,5,5,TRUE,TRUE,2026-05-12T14:31:18.280705+00:00,,FALSE,A4-2025,43,5
24730514.jpg,petrun,10,12,TRUE,TRUE,2026-05-12T14:32:36.191700+00:00,Difficult to see from image.,FALSE,TB1-2025,83,6
24376647.jpg,petrun,9,10,TRUE,TRUE,2026-05-12T14:33:10.075184+00:00,,FALSE,B11-2024,430,1
24432358.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:33:29.489519+00:00,,FALSE,AJUN-2024,13,14
24341712.jpg,petrun,4,4,TRUE,TRUE,2026-05-12T14:36:08.340179+00:00,This length of fish makes no sense according to the size of this otolith. Length of fish in database is very likely wrong. It is impossible for a 10 cm fish to be 4 years old.,TRUE,EF25-2024,75,9
24499615.jpg,petrun,7,4,FALSE,TRUE,2026-05-12T14:36:29.550349+00:00,,FALSE,TB2-2024,95,7
24133885.jpg,petrun,2,2,FALSE,FALSE,2026-05-12T14:36:34.264338+00:00,,FALSE,B3-2024,163,6
24130297.jpg,petrun,5,5,FALSE,FALSE,2026-05-12T14:36:42.665978+00:00,,FALSE,B3-2024,156,21
24062252.jpg,petrun,4,5,FALSE,TRUE,2026-05-12T14:36:49.237898+00:00,,FALSE,TG1-2024,19,9
24870801.jpg,petrun,4,4,FALSE,TRUE,2026-05-12T14:36:58.746717+00:00,,FALSE,A4-2025,130,3
23927938.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:37:09.218723+00:00,,FALSE,EF25-2024,1,15
23990313.jpg,petrun,8,14,FALSE,TRUE,2026-05-12T14:37:24.249585+00:00,,FALSE,TB1-2024,85,9
24043570.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:37:30.856848+00:00,,FALSE,A3-2024,102,4
23311776.jpg,petrun,3,3,FALSE,TRUE,2026-05-12T14:37:35.679405+00:00,,FALSE,A4-2023,43,2
24566868.jpg,petrun,9,11,FALSE,TRUE,2026-05-12T14:38:00.445101+00:00,,FALSE,TTH1-2024,163,10
24341719.jpg,petrun,3,3,FALSE,TRUE,2026-05-12T14:38:07.924041+00:00,,FALSE,EF25-2024,75,16
24122126.jpg,petrun,3,3,FALSE,TRUE,2026-05-12T14:38:12.948234+00:00,,FALSE,B3-2024,138,11
24254136.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:38:29.239366+00:00,,FALSE,IMAR-2024,1,13
24643740.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:38:38.665254+00:00,,FALSE,ANOV-2024,8,5
24560473.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:38:45.950391+00:00,,FALSE,TTH1-2024,139,5
23947507.jpg,petrun,5,5,FALSE,FALSE,2026-05-12T14:38:55.489504+00:00,,FALSE,R1FEB-2024,15,20
23840706.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:39:06.268521+00:00,,FALSE,EF64-2023,18,3
24644214.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:39:19.482116+00:00,,FALSE,ANOV-2024,12,12
24362447.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:39:26.540393+00:00,,FALSE,OJUN-2024,2,4
24314589.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:39:35.801885+00:00,,FALSE,R1MAI-2024,29,17
24560469.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:40:27.074211+00:00,,FALSE,TTH1-2024,139,1
24046442.jpg,petrun,4,4,FALSE,TRUE,2026-05-12T14:40:33.990184+00:00,,FALSE,A3-2024,111,3
23990297.jpg,petrun,4,12,FALSE,TRUE,2026-05-12T14:47:31.124765+00:00,This one is wrong in Photolith. It should be TB1-2024 station 86 individual nr. 1,TRUE,TB1-2024,85,1
23843734.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:48:35.754853+00:00,,FALSE,EF91-2023,23,18
23844930.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:48:55.813748+00:00,,FALSE,EF91-2023,29,2
24567932.jpg,petrun,2,2,FALSE,FALSE,2026-05-12T14:49:05.663322+00:00,,FALSE,TTH1-2024,166,4
24071754.jpg,petrun,5,5,FALSE,FALSE,2026-05-12T14:49:12.936140+00:00,,FALSE,TG1-2024,52,4
24319555.jpg,petrun,10,11,FALSE,TRUE,2026-05-12T14:49:42.397559+00:00,,FALSE,R1MAI-2024,75,8
23949218.jpg,petrun,13,13,FALSE,TRUE,2026-05-12T14:50:39.407856+00:00,,FALSE,OFEB-2024,4,5
24311808.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:50:50.541167+00:00,,FALSE,R1MAI-2024,1,3
23951290.jpg,petrun,8,10,FALSE,TRUE,2026-05-12T14:51:18.656344+00:00,,FALSE,TB1-2024,1,9
24321600.jpg,petrun,9,10,FALSE,TRUE,2026-05-12T14:51:53.975016+00:00,,FALSE,OMAI-2024,2,20
24380174.jpg,petrun,12,12,FALSE,TRUE,2026-05-12T14:52:18.671189+00:00,,FALSE,B11-2024,439,5
24878526.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:52:29.353440+00:00,,FALSE,A4-2025,146,10
24867302.jpg,petrun,4,4,TRUE,TRUE,2026-05-12T14:52:56.273943+00:00,,FALSE,A4-2025,123,5
24306798.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:53:05.983541+00:00,,FALSE,EF66-2024,33,4
24340618.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:53:15.078606+00:00,,FALSE,EF25-2024,72,17
24561528.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T14:53:28.899803+00:00,,FALSE,TTH1-2024,143,4
24315652.jpg,petrun,10,11,FALSE,FALSE,2026-05-12T14:54:04.179538+00:00,,FALSE,R1MAI-2024,39,13
24633346.jpg,petrun,4,5,FALSE,FALSE,2026-05-12T14:54:17.394724+00:00,,FALSE,R1NOV-2024,11,5
24709291.jpg,petrun,5,5,FALSE,FALSE,2026-05-12T14:54:24.614120+00:00,,FALSE,TB1-2025,37,6
24040797.jpg,petrun,4,4,FALSE,TRUE,2026-05-12T14:54:30.966752+00:00,,FALSE,A3-2024,94,2
24499616.jpg,petrun,7,5,FALSE,FALSE,2026-05-12T15:01:43.544159+00:00,"Is really TB2-2024, station 87, individual 8. Put in wrong into Photolith.",TRUE,TB2-2024,95,8
24529225.jpg,petrun,5,5,FALSE,TRUE,2026-05-12T15:02:24.539090+00:00,,FALSE,TTH1-2024,90,8
24341718.jpg,petrun,3,3,TRUE,TRUE,2026-05-12T15:02:39.394257+00:00,,FALSE,EF25-2024,75,15
24921063.jpg,petrun,5,5,FALSE,FALSE,2026-05-12T15:02:45.692689+00:00,,FALSE,Þ1-2025,42,2
24430942.jpg,petrun,9,10,TRUE,TRUE,2026-05-13T08:13:47.741553+00:00,,FALSE,AJUN-2024,1,2
24898629.jpg,petrun,3,3,FALSE,TRUE,2026-05-13T08:13:56.689048+00:00,,FALSE,A4-2025,195,3
24736645.jpg,petrun,3,3,FALSE,TRUE,2026-05-13T08:14:04.998310+00:00,,FALSE,TTH1-2025,19,4
24180236.jpg,petrun,10,10,TRUE,TRUE,2026-05-13T08:17:56.966646+00:00,,FALSE,NMAR-2024,1,12
24696992.jpg,petrun,0,10,FALSE,TRUE,2026-05-13T08:18:39.114255+00:00,Really hard to see the age of the otolith in this image,TRUE,TB1-2025,7,4
24306811.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T08:18:47.668405+00:00,,FALSE,EF66-2024,33,17
23901135.jpg,petrun,10,10,FALSE,TRUE,2026-05-13T08:18:57.616629+00:00,,FALSE,IJAN-2024,6,14
23991856.jpg,petrun,5,5,TRUE,TRUE,2026-05-13T08:19:27.528882+00:00,,FALSE,A3-2024,18,2
24884543.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T08:19:36.678002+00:00,,FALSE,A4-2025,161,1
24873396.jpg,petrun,5,5,TRUE,TRUE,2026-05-13T08:20:18.168160+00:00,,FALSE,A4-2025,136,2
24798972.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T08:20:28.721307+00:00,,FALSE,A4-2025,101,4
24775360.jpg,petrun,3,3,FALSE,TRUE,2026-05-13T08:20:35.026319+00:00,,FALSE,A4-2025,49,4
23948345.jpg,petrun,5,5,TRUE,TRUE,2026-05-13T08:21:57.794972+00:00,Can't see the innermost ring very well. Could be 6 years,FALSE,R1FEB-2024,22,18
24526103.jpg,petrun,1,2,FALSE,TRUE,2026-05-13T08:22:05.592773+00:00,,FALSE,TTH1-2024,79,7
23851483.jpg,petrun,4,4,TRUE,TRUE,2026-05-13T08:22:30.974574+00:00,,FALSE,EF25-2023,118,16
24254141.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T08:22:39.046452+00:00,,FALSE,IMAR-2024,1,18
24821713.jpg,petrun,4,5,TRUE,TRUE,2026-05-13T08:23:32.377150+00:00,,FALSE,TB1-2025,119,3
24832355.jpg,petrun,5,5,FALSE,TRUE,2026-05-13T08:23:42.174315+00:00,,FALSE,TB1-2025,150,1
