,individual_id,cruise,station,sampleId,measureId,individualLabel,id,created_at.x,modified_at.x,rating,age,comment,axis_poly,created_by_id.x,project_id,authority,bounding_box,created_at.y,modified_at.y,created_by_id.y,image_id,annotated_by,orig_filename,mimetype,scale_line,scale_mm,created_at,modified_at,created_by_id,content
7484,7769,OMAI-2024,38,549885,24325649,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2390, 2948], [3451, 3577]]",49:33.1,49:33.2,232,1215,NA,OMAI-2024-38.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,49:30.4,49:30.9,232,image_content/aa271bf9dbd5bc45177e17be684de6b3e527ccbcdd2d4883b9266044f55d2f17.jpg
7485,7770,OMAI-2024,38,549885,24325650,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3514, 2994], [4483, 3540]]",49:33.3,49:33.4,232,1215,NA,OMAI-2024-38.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,49:30.4,49:30.9,232,image_content/aa271bf9dbd5bc45177e17be684de6b3e527ccbcdd2d4883b9266044f55d2f17.jpg
7486,7771,OMAI-2024,38,549885,24325651,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4583, 2944], [5563, 3540]]",49:33.4,49:33.5,232,1215,NA,OMAI-2024-38.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,49:30.4,49:30.9,232,image_content/aa271bf9dbd5bc45177e17be684de6b3e527ccbcdd2d4883b9266044f55d2f17.jpg
7487,7772,OMAI-2024,38,549885,24325652,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5664, 2868], [6725, 3497]]",49:33.6,49:33.9,232,1215,NA,OMAI-2024-38.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,49:30.4,49:30.9,232,image_content/aa271bf9dbd5bc45177e17be684de6b3e527ccbcdd2d4883b9266044f55d2f17.jpg
7488,7773,OMAI-2024,38,549885,24325653,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1443, 3734], [2505, 4363]]",49:33.9,49:34.1,232,1215,NA,OMAI-2024-38.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,49:30.4,49:30.9,232,image_content/aa271bf9dbd5bc45177e17be684de6b3e527ccbcdd2d4883b9266044f55d2f17.jpg
7489,7774,OMAI-2024,38,549885,24325654,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2623, 3753], [3684, 4382]]",49:34.1,49:34.2,232,1215,NA,OMAI-2024-38.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,49:30.4,49:30.9,232,image_content/aa271bf9dbd5bc45177e17be684de6b3e527ccbcdd2d4883b9266044f55d2f17.jpg
7490,7775,OMAI-2024,38,549885,24325655,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3808, 3779], [4728, 4388]]",49:34.3,49:34.4,232,1215,NA,OMAI-2024-38.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,49:30.4,49:30.9,232,image_content/aa271bf9dbd5bc45177e17be684de6b3e527ccbcdd2d4883b9266044f55d2f17.jpg
7491,7776,OMAI-2024,38,549885,24325656,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4779, 3749], [5612, 4345]]",49:34.5,49:34.6,232,1215,NA,OMAI-2024-38.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,49:30.4,49:30.9,232,image_content/aa271bf9dbd5bc45177e17be684de6b3e527ccbcdd2d4883b9266044f55d2f17.jpg
7492,7777,OMAI-2024,38,549885,24325657,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5664, 3710], [6725, 4339]]",49:34.7,49:34.8,232,1215,NA,OMAI-2024-38.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,49:30.4,49:30.9,232,image_content/aa271bf9dbd5bc45177e17be684de6b3e527ccbcdd2d4883b9266044f55d2f17.jpg
7493,7778,OMAI-2024,40,549887,24325811,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1118, 1308], [2180, 1937]]",50:59.3,50:59.4,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7494,7779,OMAI-2024,40,549887,24325812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2297, 1302], [3359, 1931]]",50:59.5,50:59.6,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7495,7780,OMAI-2024,40,549887,24325813,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3501, 1326], [4403, 1955]]",50:59.7,50:59.8,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7496,7781,OMAI-2024,40,549887,24325814,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4478, 1302], [5502, 1931]]",50:59.9,51:00.2,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7497,7782,OMAI-2024,40,549887,24325815,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5547, 1290], [6609, 1919]]",51:00.3,51:00.5,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7498,7783,OMAI-2024,40,549887,24325816,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1437, 2058], [2499, 2687]]",51:00.5,51:00.7,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7499,7784,OMAI-2024,40,549887,24325817,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2586, 2051], [3648, 2680]]",51:00.7,51:00.9,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7500,7785,OMAI-2024,40,549887,24325818,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3692, 2064], [4722, 2693]]",51:00.9,51:01.0,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7501,7786,OMAI-2024,40,549887,24325819,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4755, 2027], [5649, 2656]]",51:01.1,51:01.3,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7502,7787,OMAI-2024,40,549887,24325820,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5738, 2107], [6799, 2736]]",51:01.4,51:01.5,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7503,7788,OMAI-2024,40,549887,24325821,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1130, 2868], [2192, 3497]]",51:01.7,51:02.0,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7504,7789,OMAI-2024,40,549887,24325822,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2236, 2874], [3218, 3504]]",51:02.1,51:02.3,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7505,7790,OMAI-2024,40,549887,24325823,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3287, 2893], [4317, 3522]]",51:02.4,51:02.6,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7506,7791,OMAI-2024,40,549887,24325824,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4398, 2868], [5410, 3497]]",51:02.7,51:02.9,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7507,7792,OMAI-2024,40,549887,24325825,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5473, 2862], [6535, 3491]]",51:03.0,51:03.1,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7508,7793,OMAI-2024,40,549887,24325826,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1321, 3728], [2382, 4357]]",51:03.1,51:03.2,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7509,7794,OMAI-2024,40,549887,24325827,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2433, 3734], [3494, 4363]]",51:03.3,51:03.4,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7510,7795,OMAI-2024,40,549887,24325828,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3600, 3741], [4587, 4370]]",51:03.5,51:03.6,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7511,7796,OMAI-2024,40,549887,24325829,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4675, 3710], [5655, 4339]]",51:03.7,51:03.9,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7512,7797,OMAI-2024,40,549887,24325830,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5725, 3704], [6787, 4333]]",51:04.0,51:04.1,232,1216,NA,OMAI-2024-40.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,50:58.8,50:59.3,232,image_content/a20e2b83522be2560830648fb673af9753ebbfb6b09df2312f243609efc80caf.jpg
7513,7798,R1APR-2024,2,547674,24255936,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1216, 1296], [2278, 1925]]",53:34.5,53:34.6,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7514,7799,R1APR-2024,2,547674,24255937,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2359, 1326], [3420, 1955]]",53:34.7,53:34.8,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7515,7800,R1APR-2024,2,547674,24255938,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3471, 1357], [4464, 1986]]",53:34.8,53:34.9,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7516,7801,R1APR-2024,2,547674,24255939,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4534, 1339], [5489, 1968]]",53:35.0,53:35.1,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7517,7802,R1APR-2024,2,547674,24255940,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5559, 1345], [6621, 1974]]",53:35.1,53:35.2,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7518,7803,R1APR-2024,2,547674,24255941,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1468, 2186], [2529, 2815]]",53:35.3,53:35.3,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7519,7804,R1APR-2024,2,547674,24255942,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2611, 2168], [3672, 2797]]",53:35.4,53:35.5,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7520,7805,R1APR-2024,2,547674,24255943,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3753, 2248], [4815, 2877]]",53:35.6,53:35.6,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7521,7806,R1APR-2024,2,547674,24255944,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4896, 2217], [5895, 2846]]",53:35.7,53:35.8,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7522,7807,R1APR-2024,2,547674,24255945,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5940, 2223], [6865, 2852]]",53:35.8,53:35.9,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7523,7808,R1APR-2024,2,547674,24255946,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1198, 2948], [2125, 3577]]",53:36.0,53:36.1,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7524,7809,R1APR-2024,2,547674,24255947,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2193, 2924], [3255, 3553]]",53:36.2,53:36.3,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7525,7810,R1APR-2024,2,547674,24255948,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3293, 2973], [4163, 3602]]",53:36.4,53:36.5,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7526,7811,R1APR-2024,2,547674,24255949,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4294, 2954], [5232, 3583]]",53:36.5,53:36.6,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7527,7812,R1APR-2024,2,547674,24255950,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5308, 2948], [6369, 3577]]",53:36.7,53:36.8,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7528,7813,R1APR-2024,2,547674,24255951,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1437, 3765], [2499, 4394]]",53:36.9,53:37.0,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7529,7814,R1APR-2024,2,547674,24255952,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2555, 3767], [3525, 4364]]",53:37.1,53:37.1,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7530,7815,R1APR-2024,2,547674,24255953,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3630, 3790], [4692, 4419]]",53:37.2,53:37.3,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7531,7816,R1APR-2024,2,547674,24255954,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4742, 3822], [5692, 4394]]",53:37.3,53:37.5,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7532,7817,R1APR-2024,2,547674,24255955,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5780, 3804], [6711, 4437]]",53:37.6,53:37.7,232,1217,NA,R1APR-2024-2.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,53:33.9,53:34.5,232,image_content/d5e5afa768f60b4f4ab2ea97e8c019765c1595a06b116baf382bfd5c5fb6b7aa.jpg
7533,7818,R1APR-2024,3,547675,24256056,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1253, 1155], [2315, 1784]]",57:28.4,57:28.5,232,1218,NA,R1APR-2024-3.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,57:27.8,57:28.4,232,image_content/51263fb199d814f0f993602a664f5b5fd33889dfbbdbe2c85ea9582f0e410064.jpg
7534,7819,R1APR-2024,3,547675,24256057,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2340, 1173], [3255, 1802]]",57:28.6,57:28.6,232,1218,NA,R1APR-2024-3.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,57:27.8,57:28.4,232,image_content/51263fb199d814f0f993602a664f5b5fd33889dfbbdbe2c85ea9582f0e410064.jpg
7535,7820,R1APR-2024,3,547675,24256058,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3299, 1179], [4274, 1808]]",57:28.7,57:28.9,232,1218,NA,R1APR-2024-3.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,57:27.8,57:28.4,232,image_content/51263fb199d814f0f993602a664f5b5fd33889dfbbdbe2c85ea9582f0e410064.jpg
7536,7821,R1APR-2024,3,547675,24256059,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4331, 1161], [5311, 1790]]",57:28.9,57:29.0,232,1218,NA,R1APR-2024-3.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,57:27.8,57:28.4,232,image_content/51263fb199d814f0f993602a664f5b5fd33889dfbbdbe2c85ea9582f0e410064.jpg
7537,7822,R1APR-2024,3,547675,24256060,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5369, 1155], [6431, 1784]]",57:29.1,57:29.1,232,1218,NA,R1APR-2024-3.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,57:27.8,57:28.4,232,image_content/51263fb199d814f0f993602a664f5b5fd33889dfbbdbe2c85ea9582f0e410064.jpg
7538,7823,R1APR-2024,3,547675,24256061,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1407, 1978], [2468, 2607]]",57:29.2,57:29.3,232,1218,NA,R1APR-2024-3.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,57:27.8,57:28.4,232,image_content/51263fb199d814f0f993602a664f5b5fd33889dfbbdbe2c85ea9582f0e410064.jpg
7539,7824,R1APR-2024,3,547675,24256062,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2604, 1947], [3549, 2576]]",57:29.3,57:29.4,232,1218,NA,R1APR-2024-3.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,57:27.8,57:28.4,232,image_content/51263fb199d814f0f993602a664f5b5fd33889dfbbdbe2c85ea9582f0e410064.jpg
7540,7825,R1APR-2024,3,547675,24256063,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3698, 1990], [4759, 2619]]",57:29.5,57:29.6,232,1218,NA,R1APR-2024-3.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,57:27.8,57:28.4,232,image_content/51263fb199d814f0f993602a664f5b5fd33889dfbbdbe2c85ea9582f0e410064.jpg
7541,7826,R1APR-2024,3,547675,24256064,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4804, 1959], [5803, 2588]]",57:29.6,57:29.7,232,1218,NA,R1APR-2024-3.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,57:27.8,57:28.4,232,image_content/51263fb199d814f0f993602a664f5b5fd33889dfbbdbe2c85ea9582f0e410064.jpg
7542,7827,R1APR-2024,3,547675,24256065,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5848, 1996], [6910, 2625]]",57:29.8,57:29.8,232,1218,NA,R1APR-2024-3.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,57:27.8,57:28.4,232,image_content/51263fb199d814f0f993602a664f5b5fd33889dfbbdbe2c85ea9582f0e410064.jpg
7543,7828,R1APR-2024,3,547675,24256066,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1247, 2868], [2284, 3497]]",57:29.9,57:30.0,232,1218,NA,R1APR-2024-3.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,57:27.8,57:28.4,232,image_content/51263fb199d814f0f993602a664f5b5fd33889dfbbdbe2c85ea9582f0e410064.jpg
7544,7829,R1APR-2024,3,547675,24256067,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2334, 2850], [3279, 3479]]",57:30.1,57:30.2,232,1218,NA,R1APR-2024-3.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,57:27.8,57:28.4,232,image_content/51263fb199d814f0f993602a664f5b5fd33889dfbbdbe2c85ea9582f0e410064.jpg
7545,7830,R1APR-2024,3,547675,24256068,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3366, 2838], [4329, 3467]]",57:30.3,57:30.3,232,1218,NA,R1APR-2024-3.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,57:27.8,57:28.4,232,image_content/51263fb199d814f0f993602a664f5b5fd33889dfbbdbe2c85ea9582f0e410064.jpg
7546,7831,R1APR-2024,3,547675,24256069,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4398, 2825], [5342, 3454]]",57:30.4,57:30.5,232,1218,NA,R1APR-2024-3.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,57:27.8,57:28.4,232,image_content/51263fb199d814f0f993602a664f5b5fd33889dfbbdbe2c85ea9582f0e410064.jpg
7547,7832,R1APR-2024,3,547675,24256070,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[5431, 2844], [6492, 3473]]",57:30.5,57:30.6,232,1218,NA,R1APR-2024-3.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,57:27.8,57:28.4,232,image_content/51263fb199d814f0f993602a664f5b5fd33889dfbbdbe2c85ea9582f0e410064.jpg
7548,7833,R1APR-2024,3,547675,24256071,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[1437, 3814], [2499, 4443]]",57:30.7,57:30.8,232,1218,NA,R1APR-2024-3.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,57:27.8,57:28.4,232,image_content/51263fb199d814f0f993602a664f5b5fd33889dfbbdbe2c85ea9582f0e410064.jpg
7549,7834,R1APR-2024,3,547675,24256072,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[2561, 3784], [3562, 4413]]",57:30.8,57:30.9,232,1218,NA,R1APR-2024-3.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,57:27.8,57:28.4,232,image_content/51263fb199d814f0f993602a664f5b5fd33889dfbbdbe2c85ea9582f0e410064.jpg
7550,7835,R1APR-2024,3,547675,24256073,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[3661, 3784], [4723, 4413]]",57:31.0,57:31.1,232,1218,NA,R1APR-2024-3.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,57:27.8,57:28.4,232,image_content/51263fb199d814f0f993602a664f5b5fd33889dfbbdbe2c85ea9582f0e410064.jpg
7551,7836,R1APR-2024,3,547675,24256074,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[[4804, 3710], [5846, 4339]]",57:31.1,57:31.2,232,1218,NA,R1APR-2024-3.jpg,image/jpeg,"[[6089, 5246], [6124, 5245]]",2,57:27.8,57:28.4,232,image_content/51263fb199d814f0f993602a664f5b5fd33889dfbbdbe2c85ea9582f0e410064.jpg
