measurement_id,sample_id_x,station_id,cruise_id,sampleType_number,age,length,weight,sex_number,maturity_number,species_number,gutted_weight,liver_weight,gonad_weight,stomach_weight,year,month,date,area_grid,sub_area_grid,shot_latitude,shot_longitude,hauled_latitude,hauled_longitude,fishing_area,bottom_temperature,surface_temperature,bottom_depth_shot,bottom_depth_hauled,maturity_status,condition_factor,gsi,hsi,bounding_box,image__content__url,sample_id_y,width_px_x,height_px_x,aspect_ratio,width_px_y,height_px_y,width_px,height_px,seg_width_px_x,seg_height_px_x,seg_width_px_y,seg_height_px_y,seg_width_px,seg_height_px,seg_aspect_ratio,month_sin,month_cos,is_survey
24319553,549830,344102,20665,2,9.0,90,,,,1,6220.0,,,,2024,5,2024-05-25,319,2,63.3666666666667,-19.35,,,,,,77.0,,,,,,"[[1437, 2008], [2499, 2637]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/e2e15b2834c79f8ef56b327c1318b67f637eea9f43e77a73e4671432b18d3a76.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=kV8Y%2FjTYYp2F9kUVlktVQaxBgaQ%3D&Expires=1765370959,549830,1062.0,629.0,13.412040458502325,1062.0,629.0,1062.0,629.0,912.0,508.0,912.0,508.0,912.0,508.0,463.296,0.49999999999999994,-0.8660254037844387,False
24319554,549830,344102,20665,2,9.0,90,,,,1,5467.0,,,,2024,5,2024-05-25,319,2,63.3666666666667,-19.35,,,,,,77.0,,,,,,"[[2617, 2036], [3605, 2674]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/e2e15b2834c79f8ef56b327c1318b67f637eea9f43e77a73e4671432b18d3a76.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=BltfxnuCctHaOOsRjcuN0LVl1TI%3D&Expires=1765370955,549830,988.0,638.0,13.354020981092658,988.0,638.0,988.0,638.0,904.0,338.0,904.0,338.0,904.0,338.0,305.552,0.49999999999999994,-0.8660254037844387,False
24319555,549830,344102,20665,2,11.0,89,,,,1,5966.0,,,,2024,5,2024-05-25,319,2,63.3666666666667,-19.35,,,,,,77.0,,,,,,"[[3667, 2085], [4618, 2687]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/e2e15b2834c79f8ef56b327c1318b67f637eea9f43e77a73e4671432b18d3a76.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=MDsRv%2FKBml7YwKOyiE8YH%2BxHvr4%3D&Expires=1765370957,549830,951.0,602.0,13.257771507854212,951.0,602.0,951.0,602.0,916.0,404.0,916.0,404.0,916.0,404.0,370.064,0.49999999999999994,-0.8660254037844387,False
24319556,549830,344102,20665,2,7.0,95,,,,1,6810.0,,,,2024,5,2024-05-25,319,2,63.3666666666667,-19.35,,,,,,77.0,,,,,,"[[4693, 2116], [5545, 2668]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/e2e15b2834c79f8ef56b327c1318b67f637eea9f43e77a73e4671432b18d3a76.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=VLS%2Fa76I65W6JVb5fRcG0Su795M%3D&Expires=1765370948,549830,852.0,552.0,13.061134573106411,852.0,552.0,852.0,552.0,804.0,428.0,804.0,428.0,804.0,428.0,344.112,0.49999999999999994,-0.8660254037844387,False
24319557,549830,344102,20665,2,9.0,96,,,,1,7165.0,,,,2024,5,2024-05-25,319,2,63.3666666666667,-19.35,,,,,,77.0,,,,,,"[[5627, 2045], [6688, 2674]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/e2e15b2834c79f8ef56b327c1318b67f637eea9f43e77a73e4671432b18d3a76.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=BltfxnuCctHaOOsRjcuN0LVl1TI%3D&Expires=1765370955,549830,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,825.0,437.0,825.0,437.0,825.0,437.0,360.525,0.49999999999999994,-0.8660254037844387,False
24319558,549830,344102,20665,2,10.0,92,,,,1,5580.0,,,,2024,5,2024-05-25,319,2,63.3666666666667,-19.35,,,,,,77.0,,,,,,"[[1327, 2905], [2388, 3534]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/e2e15b2834c79f8ef56b327c1318b67f637eea9f43e77a73e4671432b18d3a76.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=wLCJIn05xC9rVoeRWzm8f35H3mI%3D&Expires=1765370950,549830,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,938.0,396.0,938.0,396.0,938.0,396.0,371.448,0.49999999999999994,-0.8660254037844387,False
24319612,549830,344102,20665,2,4.0,64,,,,1,1498.0,,,,2024,5,2024-05-25,319,2,63.3666666666667,-19.35,,,,,,77.0,,,,,,"[[2469, 2920], [3316, 3528]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/e2e15b2834c79f8ef56b327c1318b67f637eea9f43e77a73e4671432b18d3a76.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=l9LUh5tACPKF%2Fo6h8Eb2h1kwKss%3D&Expires=1765370954,549830,847.0,608.0,13.151875576618222,847.0,608.0,847.0,608.0,656.0,278.0,656.0,278.0,656.0,278.0,182.368,0.49999999999999994,-0.8660254037844387,False
24319613,549830,344102,20665,2,6.0,79,,,,1,4234.0,,,,2024,5,2024-05-25,319,2,63.3666666666667,-19.35,,,,,,77.0,,,,,,"[[3366, 2932], [4298, 3559]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/e2e15b2834c79f8ef56b327c1318b67f637eea9f43e77a73e4671432b18d3a76.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=5GzxEbhBthpEMH1u2LSWko05TYE%3D&Expires=1765370951,549830,932.0,627.0,13.278279355318512,932.0,627.0,932.0,627.0,764.0,302.0,764.0,302.0,764.0,302.0,230.728,0.49999999999999994,-0.8660254037844387,False
24319614,549830,344102,20665,2,7.0,70,,,,1,1997.0,,,,2024,5,2024-05-25,319,2,63.3666666666667,-19.35,,,,,,77.0,,,,,,"[[4331, 2889], [5293, 3516]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/e2e15b2834c79f8ef56b327c1318b67f637eea9f43e77a73e4671432b18d3a76.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=Ls%2FcRe%2FSGiOL58aAE3n%2BQAsXNLQ%3D&Expires=1765370949,549830,962.0,627.0,13.309960991298627,962.0,627.0,962.0,627.0,852.0,363.0,852.0,363.0,852.0,363.0,309.276,0.49999999999999994,-0.8660254037844387,False
24319615,549830,344102,20665,2,5.0,65,,,,1,1803.0,,,,2024,5,2024-05-25,319,2,63.3666666666667,-19.35,,,,,,77.0,,,,,,"[[5406, 2868], [6467, 3497]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/e2e15b2834c79f8ef56b327c1318b67f637eea9f43e77a73e4671432b18d3a76.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=l9LUh5tACPKF%2Fo6h8Eb2h1kwKss%3D&Expires=1765370954,549830,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,729.0,301.0,729.0,301.0,729.0,301.0,219.429,0.49999999999999994,-0.8660254037844387,False
24319616,549830,344102,20665,2,7.0,82,,,,1,3882.0,,,,2024,5,2024-05-25,319,2,63.3666666666667,-19.35,,,,,,77.0,,,,,,"[[1400, 3624], [2462, 4253]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/e2e15b2834c79f8ef56b327c1318b67f637eea9f43e77a73e4671432b18d3a76.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=BltfxnuCctHaOOsRjcuN0LVl1TI%3D&Expires=1765370955,549830,1062.0,629.0,13.412040458502325,1062.0,629.0,1062.0,629.0,819.0,361.0,819.0,361.0,819.0,361.0,295.659,0.49999999999999994,-0.8660254037844387,False
24319617,549830,344102,20665,2,6.0,64,,,,1,1824.0,,,,2024,5,2024-05-25,319,2,63.3666666666667,-19.35,,,,,,77.0,,,,,,"[[2518, 3656], [3519, 4241]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/e2e15b2834c79f8ef56b327c1318b67f637eea9f43e77a73e4671432b18d3a76.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=l3O%2FVTVDkofmydMrk1I%2BvNHzDpo%3D&Expires=1765370946,549830,1001.0,585.0,13.280366626547076,1001.0,585.0,1001.0,585.0,729.0,296.0,729.0,296.0,729.0,296.0,215.784,0.49999999999999994,-0.8660254037844387,False
24319619,549830,344102,20665,2,6.0,79,,,,1,3868.0,,,,2024,5,2024-05-25,319,2,63.3666666666667,-19.35,,,,,,77.0,,,,,,"[[4484, 3618], [5546, 4247]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/e2e15b2834c79f8ef56b327c1318b67f637eea9f43e77a73e4671432b18d3a76.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=Pk2BvnoIninC6iViCFbzEFHuBDw%3D&Expires=1765370942,549830,1062.0,629.0,13.412040458502325,1062.0,629.0,1062.0,629.0,837.0,348.0,837.0,348.0,837.0,348.0,291.276,0.49999999999999994,-0.8660254037844387,False
24319677,549831,344103,20665,2,8.0,90,,,,1,6605.0,,,,2024,5,2024-05-26,319,1,63.3833333333333,-19.5,,,,,,77.0,,,,,,"[[3686, 1152], [4538, 1722]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1beb6fe97931c51c5d56a666e7421527bbff7172cd25f20f9ea4bbabe8862b91.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=P3Mfy2Q4rhVExTiHyqPZ6SsGGRg%3D&Expires=1765370954,549831,852.0,570.0,13.093222887657912,852.0,570.0,852.0,570.0,735.0,303.0,735.0,303.0,735.0,303.0,222.705,0.49999999999999994,-0.8660254037844387,False
24319679,549831,344103,20665,2,5.0,89,,,,1,5768.0,,,,2024,5,2024-05-26,319,1,63.3833333333333,-19.5,,,,,,77.0,,,,,,"[[5541, 1136], [6603, 1765]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1beb6fe97931c51c5d56a666e7421527bbff7172cd25f20f9ea4bbabe8862b91.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=Chg9gvpyJyq2yTewXf7RO2LwRJM%3D&Expires=1765370958,549831,1062.0,629.0,13.412040458502325,1062.0,629.0,1062.0,629.0,939.0,379.0,939.0,379.0,939.0,379.0,355.881,0.49999999999999994,-0.8660254037844387,False
24319682,549831,344103,20665,2,8.0,98,,,,1,7395.0,,,,2024,5,2024-05-26,319,1,63.3833333333333,-19.5,,,,,,77.0,,,,,,"[[3354, 2036], [4335, 2601]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1beb6fe97931c51c5d56a666e7421527bbff7172cd25f20f9ea4bbabe8862b91.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=Vs9vuCCWSTnIcBqP8T4rKyr%2B9vM%3D&Expires=1765370959,549831,981.0,565.0,13.225398190711804,981.0,565.0,981.0,565.0,826.0,379.0,826.0,379.0,826.0,379.0,313.054,0.49999999999999994,-0.8660254037844387,False
24319684,549831,344103,20665,2,8.0,98,,,,1,8035.0,,,,2024,5,2024-05-26,319,1,63.3833333333333,-19.5,,,,,,77.0,,,,,,"[[5357, 2015], [6418, 2644]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1beb6fe97931c51c5d56a666e7421527bbff7172cd25f20f9ea4bbabe8862b91.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=Q7m96i7uuBIXJVxzCpkgIdlp8X0%3D&Expires=1765370946,549831,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,747.0,290.0,747.0,290.0,747.0,290.0,216.63,0.49999999999999994,-0.8660254037844387,False
24319736,549831,344103,20665,2,6.0,69,,,,1,2272.0,,,,2024,5,2024-05-26,319,1,63.3833333333333,-19.5,,,,,,77.0,,,,,,"[[3735, 2895], [4654, 3442]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1beb6fe97931c51c5d56a666e7421527bbff7172cd25f20f9ea4bbabe8862b91.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=gLsdzs5qn407Cspi%2FPPMKcSYNUM%3D&Expires=1765370955,549831,919.0,547.0,13.127734924777668,919.0,547.0,919.0,547.0,763.0,283.0,763.0,283.0,763.0,283.0,215.929,0.49999999999999994,-0.8660254037844387,False
24319738,549831,344103,20665,2,4.0,73,,,,1,3299.0,,,,2024,5,2024-05-26,319,1,63.3833333333333,-19.5,,,,,,77.0,,,,,,"[[5609, 2881], [6670, 3510]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1beb6fe97931c51c5d56a666e7421527bbff7172cd25f20f9ea4bbabe8862b91.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=qTG5Bgr8j91bU3P22%2FJ8zQ585As%3D&Expires=1765370942,549831,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,895.0,360.0,895.0,360.0,895.0,360.0,322.2,0.49999999999999994,-0.8660254037844387,False
24319741,549831,344103,20665,2,6.0,70,,,,1,2135.0,,,,2024,5,2024-05-26,319,1,63.3833333333333,-19.5,,,,,,77.0,,,,,,"[[3440, 3761], [4360, 4272]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1beb6fe97931c51c5d56a666e7421527bbff7172cd25f20f9ea4bbabe8862b91.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=0J1e9UZC%2B6ZAZ8uta9gyd4gK9ZE%3D&Expires=1765370949,549831,920.0,511.0,13.06074326024679,920.0,511.0,920.0,511.0,782.0,292.0,782.0,292.0,782.0,292.0,228.344,0.49999999999999994,-0.8660254037844387,False
24319743,549831,344103,20665,2,5.0,75,,,,1,4345.0,,,,2024,5,2024-05-26,319,1,63.3833333333333,-19.5,,,,,,77.0,,,,,,"[[5369, 3710], [6431, 4339]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1beb6fe97931c51c5d56a666e7421527bbff7172cd25f20f9ea4bbabe8862b91.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=BxIZ219MowUiIrWk3MyA9bZQm04%3D&Expires=1765370960,549831,1062.0,629.0,13.412040458502325,1062.0,629.0,1062.0,629.0,768.0,326.0,768.0,326.0,768.0,326.0,250.368,0.49999999999999994,-0.8660254037844387,False
24319790,549832,344104,20665,2,6.0,65,2265.0,1.0,4.0,1,2107.0,50.0,9.0,,2024,5,2024-05-27,474,2,64.9166666666667,-24.0,,,,,,86.0,,2.0,0.8247610377787892,0.3973509933774834,2.207505518763797,"[[3630, 1121], [4507, 1728]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1beb6fe97931c51c5d56a666e7421527bbff7172cd25f20f9ea4bbabe8862b91.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=hnRCMDaydUP13mX%2FAfAhQnvxy5M%3D&Expires=1765370956,549832,877.0,607.0,13.185035783431681,877.0,607.0,877.0,607.0,735.0,303.0,735.0,303.0,735.0,303.0,222.705,0.49999999999999994,-0.8660254037844387,False
24319792,549832,344104,20665,2,11.0,86,5665.0,1.0,4.0,1,4990.0,314.0,92.0,,2024,5,2024-05-27,474,2,64.9166666666667,-24.0,,,,,,86.0,,2.0,0.8906448488812305,1.624007060900265,5.542806707855251,"[[5578, 1130], [6639, 1759]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1beb6fe97931c51c5d56a666e7421527bbff7172cd25f20f9ea4bbabe8862b91.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=hnRCMDaydUP13mX%2FAfAhQnvxy5M%3D&Expires=1765370956,549832,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,939.0,380.0,939.0,380.0,939.0,380.0,356.82,0.49999999999999994,-0.8660254037844387,False
24319795,549832,344104,20665,2,6.0,74,3211.0,2.0,4.0,1,2853.0,174.0,38.0,,2024,5,2024-05-27,474,2,64.9166666666667,-24.0,,,,,,86.0,,2.0,0.7924012398081061,1.183431952662722,5.418872625350358,"[[3342, 2036], [4347, 2601]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1beb6fe97931c51c5d56a666e7421527bbff7172cd25f20f9ea4bbabe8862b91.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=BxIZ219MowUiIrWk3MyA9bZQm04%3D&Expires=1765370960,549832,1005.0,565.0,13.249568551639618,1005.0,565.0,1005.0,565.0,826.0,379.0,826.0,379.0,826.0,379.0,313.054,0.49999999999999994,-0.8660254037844387,False
24319797,549832,344104,20665,2,7.0,69,3197.0,1.0,4.0,1,2888.0,146.0,20.0,,2024,5,2024-05-27,474,2,64.9166666666667,-24.0,,,,,,86.0,,2.0,0.9731849051319752,0.6255864873318737,4.566781357522678,"[[5320, 1984], [6381, 2613]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1beb6fe97931c51c5d56a666e7421527bbff7172cd25f20f9ea4bbabe8862b91.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=GLBiLVTzsEsHEJt5NMukLeYFts0%3D&Expires=1765370950,549832,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,748.0,291.0,748.0,291.0,748.0,291.0,217.668,0.49999999999999994,-0.8660254037844387,False
24319800,549832,344104,20665,2,6.0,71,2548.0,1.0,4.0,1,2319.0,103.0,25.0,,2024,5,2024-05-27,474,2,64.9166666666667,-24.0,,,,,,86.0,,2.0,0.7119088264959724,0.9811616954474096,4.042386185243328,"[[3722, 2816], [4704, 3430]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1beb6fe97931c51c5d56a666e7421527bbff7172cd25f20f9ea4bbabe8862b91.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=V%2Fncwrx65aANNIiEAd8gJ5Yo8JU%3D&Expires=1765370951,549832,982.0,614.0,13.309586236501609,982.0,614.0,982.0,614.0,762.0,283.0,762.0,283.0,762.0,283.0,215.646,0.49999999999999994,-0.8660254037844387,False
24319802,549832,344104,20665,2,9.0,92,6240.0,1.0,4.0,1,5465.0,147.0,30.0,,2024,5,2024-05-27,474,2,64.9166666666667,-24.0,,,,,,86.0,,2.0,0.8013479082764856,0.4807692307692308,2.355769230769231,"[[5621, 2789], [6682, 3418]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1beb6fe97931c51c5d56a666e7421527bbff7172cd25f20f9ea4bbabe8862b91.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=BxIZ219MowUiIrWk3MyA9bZQm04%3D&Expires=1765370960,549832,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,896.0,362.0,896.0,362.0,896.0,362.0,324.352,0.49999999999999994,-0.8660254037844387,False
24319805,549832,344104,20665,2,6.0,76,3251.0,2.0,4.0,1,2832.0,238.0,54.0,,2024,5,2024-05-27,474,2,64.9166666666667,-24.0,,,,,,86.0,,2.0,0.7405871847208048,1.6610273761919407,7.320824361734851,"[[3366, 3675], [4347, 4265]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1beb6fe97931c51c5d56a666e7421527bbff7172cd25f20f9ea4bbabe8862b91.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=gLsdzs5qn407Cspi%2FPPMKcSYNUM%3D&Expires=1765370955,549832,981.0,590.0,13.268694996465129,981.0,590.0,981.0,590.0,782.0,292.0,782.0,292.0,782.0,292.0,228.344,0.49999999999999994,-0.8660254037844387,False
24319807,549832,344104,20665,2,6.0,73,3082.0,1.0,4.0,1,2763.0,182.0,17.0,,2024,5,2024-05-27,474,2,64.9166666666667,-24.0,,,,,,86.0,,2.0,0.792253294843156,0.5515898767034394,5.905256327060351,"[[5345, 3685], [6406, 4314]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/1beb6fe97931c51c5d56a666e7421527bbff7172cd25f20f9ea4bbabe8862b91.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=vRYlObi%2FfM5zzU2VyRQDReNVTZo%3D&Expires=1765370947,549832,1061.0,629.0,13.411098395314424,1061.0,629.0,1061.0,629.0,767.0,326.0,767.0,326.0,767.0,326.0,250.042,0.49999999999999994,-0.8660254037844387,False
23965696,544882,342763,20640,30,8.0,85,5700.0,1.0,2.0,1,4426.0,347.0,703.0,,2024,3,2024-03-02,324,4,63.1628333333333,-24.2208333333333,63.1125,-24.317,,6.9,7.3,276.0,304.0,1.0,0.928149806635457,12.333333333333334,6.087719298245614,"[[1277, 1271], [2165, 1616]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/37e5c6f21c95e23a04942d66122968d20f4ea5625ead4f94a675e0c90f98ec1e.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=TFFbG6eZUBqJDH9Y8mIat4s0aeU%3D&Expires=1765370959,544882,888.0,345.0,12.63251616002353,888.0,345.0,888.0,345.0,838.0,314.0,838.0,314.0,838.0,314.0,263.132,1.0,6.123233995736766e-17,True
23965698,544882,342763,20640,30,6.0,76,3478.0,2.0,2.0,1,2965.0,235.0,140.0,,2024,3,2024-03-02,324,4,63.1628333333333,-24.2208333333333,63.1125,-24.317,,6.9,7.3,276.0,304.0,1.0,0.7922984400058317,4.025301897642323,6.756756756756757,"[[3456, 1271], [4293, 1631]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/37e5c6f21c95e23a04942d66122968d20f4ea5625ead4f94a675e0c90f98ec1e.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=TFFbG6eZUBqJDH9Y8mIat4s0aeU%3D&Expires=1765370959,544882,837.0,360.0,12.61592810193963,837.0,360.0,837.0,360.0,821.0,331.0,821.0,331.0,821.0,331.0,271.751,1.0,6.123233995736766e-17,True
23965700,544882,342763,20640,30,9.0,95,6785.0,2.0,2.0,1,5615.0,373.0,328.0,,2024,3,2024-03-02,324,4,63.1628333333333,-24.2208333333333,63.1125,-24.317,,6.9,7.3,276.0,304.0,1.0,0.7913690042280215,4.834193072955048,5.497420781134856,"[[5538, 1206], [6501, 1619]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/37e5c6f21c95e23a04942d66122968d20f4ea5625ead4f94a675e0c90f98ec1e.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=e7IqJSjVZNobxIN9UwO4maOKqCI%3D&Expires=1765370948,544882,963.0,413.0,12.893501004759159,963.0,413.0,963.0,413.0,925.0,392.0,925.0,392.0,925.0,392.0,362.6,1.0,6.123233995736766e-17,True
23967612,544886,342767,20640,30,8.0,82,5029.0,1.0,2.0,1,3955.0,288.0,618.0,,2024,3,2024-03-02,324,1,63.3793333333333,-24.6588333333333,63.4458333333333,-24.663,,6.7,7.0,237.0,260.0,1.0,0.9120950073272296,12.28872539272221,5.726784649035594,"[[2757, 3020], [3632, 3381]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/37e5c6f21c95e23a04942d66122968d20f4ea5625ead4f94a675e0c90f98ec1e.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=e7IqJSjVZNobxIN9UwO4maOKqCI%3D&Expires=1765370948,544886,875.0,361.0,12.663101844690495,875.0,361.0,875.0,361.0,840.0,328.0,840.0,328.0,840.0,328.0,275.52,1.0,6.123233995736766e-17,True
23967643,544886,342767,20640,30,8.0,77,3721.0,1.0,2.0,1,2999.0,167.0,388.0,,2024,3,2024-03-02,324,1,63.3793333333333,-24.6588333333333,63.4458333333333,-24.663,,6.7,7.0,237.0,260.0,1.0,0.8150560857594084,10.42730448804085,4.488040849234077,"[[5916, 3007], [6750, 3319]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/37e5c6f21c95e23a04942d66122968d20f4ea5625ead4f94a675e0c90f98ec1e.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=ap%2B2w9oPILuhVM0pPGEPiFHXORU%3D&Expires=1765370955,544886,834.0,312.0,12.46923659016823,834.0,312.0,834.0,312.0,800.0,284.0,800.0,284.0,800.0,284.0,227.2,1.0,6.123233995736766e-17,True
23967646,544886,342767,20640,30,7.0,75,3275.0,2.0,2.0,1,2785.0,155.0,168.0,,2024,3,2024-03-02,324,1,63.3793333333333,-24.6588333333333,63.4458333333333,-24.663,,6.7,7.0,237.0,260.0,1.0,0.7762962962962963,5.129770992366412,4.732824427480916,"[[2402, 3954], [3211, 4264]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/37e5c6f21c95e23a04942d66122968d20f4ea5625ead4f94a675e0c90f98ec1e.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=fmkH03u0gJuZSmaN9DVtelZ0Fpg%3D&Expires=1765370943,544886,809.0,310.0,12.432371214537683,809.0,310.0,809.0,310.0,778.0,263.0,778.0,263.0,778.0,263.0,204.614,1.0,6.123233995736766e-17,True
23967647,544886,342767,20640,30,7.0,75,3440.0,1.0,2.0,1,2700.0,187.0,383.0,,2024,3,2024-03-02,324,1,63.3793333333333,-24.6588333333333,63.4458333333333,-24.663,,6.7,7.0,237.0,260.0,1.0,0.8154074074074074,11.133720930232558,5.436046511627906,"[[3393, 3898], [4192, 4236]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/37e5c6f21c95e23a04942d66122968d20f4ea5625ead4f94a675e0c90f98ec1e.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=NpW0m7cLlKNdDEmcj1etQG%2FMgxI%3D&Expires=1765370949,544886,799.0,338.0,12.506406841249293,799.0,338.0,799.0,338.0,770.0,314.0,770.0,314.0,770.0,314.0,241.78,1.0,6.123233995736766e-17,True
23967649,544886,342767,20640,30,8.0,92,6305.0,2.0,2.0,1,5275.0,419.0,432.0,,2024,3,2024-03-02,324,1,63.3793333333333,-24.6588333333333,63.4458333333333,-24.663,,6.7,7.0,237.0,260.0,1.0,0.8096952823210324,6.8517049960348935,6.645519429024584,"[[5566, 3828], [6574, 4192]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/37e5c6f21c95e23a04942d66122968d20f4ea5625ead4f94a675e0c90f98ec1e.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=VmQ%2BfpMW8ox7%2FCImz3mBcVYRD9w%3D&Expires=1765370956,544886,1008.0,364.0,12.812877316268054,1008.0,364.0,1008.0,364.0,959.0,321.0,959.0,321.0,959.0,321.0,307.839,1.0,6.123233995736766e-17,True
